location,image_description,text,translated_text,id
Bottom middle text,Text in Hindi showing an emotional statement about someone's Taimur.,"हार्दिक पांड्या हुए भावुक बोला ""मेरा तैमूर मेरा तैमूर""","Hardik Pandya became emotional and said ""My Taimur my Taimur""",Hindi_image_1582.jpg
Top right,A man with glasses and a stylish jacket looking directly at the camera.,,,Hindi_image_1582.jpg
Top,Text overlay on a picture of a man with a turban.,Suna Hai Koi year challenge chal raha hai.,Heard some year challenge is going on.,Hindi_image_1596.jpg
Top image,A female teacher in a red shirt stands in front of a blackboard with text written on it. A cartoon drawing of a woman with text 'Sarcastic Sanju' is on the left.,when the hole in tree is filled with ca Jems parents Maudie? details which des people of Maycon Radleys?,when the hole in tree is filled with ca Jems parents Maudie? details which des people of Maycon Radleys?,Hindi_image_2100.jpg
Middle text,Yellow text with a black outline on a blue background.,A B C D से शुरू होने वाला एक वाक्य बनाओ।,Make a sentence starting with A B C D.,Hindi_image_2100.jpg
Bottom image,"A group of young boys in school uniforms. One boy in the center is looking forward with a neutral expression, while others are smiling. The text 'SARCASTIC_SANJU' is visible on a social media logo in the top left corner of this section.",Apki Behan Ch*d Dunga,I will f**k your sister,Hindi_image_2100.jpg
Top,A yellow banner with bold text in black and white.,Breaking News 😐 Dubai Mein Fase 11 Log Airport Se Pakistan Ke Liye Rawana,Breaking News 😐 11 people stuck in Dubai departed for Pakistan,Hindi_image_658.jpg
Bottom Left,"A young boy wearing a dark grey t-shirt with yellow stripes on the sleeves and chest, and dark blue shorts.",NAUGHTYFLIX,NAUGHTYFLIX,Hindi_image_658.jpg
Center,"A young boy wearing a dark blue t-shirt with 'REAL' and 'QUALITY WEAR' printed on it, paired with distressed denim jeans.",REAL,REAL,Hindi_image_658.jpg
Bottom Right,A young boy wearing a maroon t-shirt with a diamond pattern and light blue jeans with the word 'Google' printed on the thigh.,Google,Google,Hindi_image_658.jpg
Top,The top part of the meme has a dark background with colorful glowing orbs. Text is superimposed on these orbs.,सौतन या दुश्मन से छुटकारा,Freedom from a co-wife or enemy,Hindi_image_1435.jpg
Top middle left,A green glowing orb with text to its left.,गृहक्लेश,Domestic strife,Hindi_image_1435.jpg
Top middle right,A blue glowing orb with text to its left.,धोखा,Deception,Hindi_image_1435.jpg
Middle left,A yellow glowing orb with text to its left.,मनचाहा प्यार,Desired love,Hindi_image_1435.jpg
Middle right,A red glowing orb with text to its right.,पति-पत्नी में अनबन,Disagreement between husband and wife,Hindi_image_1435.jpg
Bottom middle,A fiery orange glowing orb with text above it.,कारोबार में रुकावट,Obstruction in business,Hindi_image_1435.jpg
Bottom,"Thanos from Marvel's Avengers, wearing the Infinity Gauntlet on his left hand, is shown against a backdrop of Earth and colorful nebulas. The text 'Baba Bengali' is written in white, bold letters over Thanos's chest.",बाबा बंगाली,Baba Bengali,Hindi_image_1435.jpg
Part 1,A man asks his wife what happened and why there is a crowd outside the house. There is a smiley face emoji next to his question.,पति क्या हुआ ?,Husband: What happened?,Hindi_image_116.jpg
Part 2,The wife replies that nothing happened and that she told the neighbors that their son-in-law is coming from Mumbai. There is a sunglasses emoji next to her statement.,"पत्नी कुछ नहीं, मैंने पड़ोसियों से कहा कि, हमारे दामाद आ रहे है मुंबई से...","Wife: Nothing, I told the neighbors that our son-in-law is coming from Mumbai...",Hindi_image_116.jpg
Part 3,The husband asks his wife why there is a crowd if their son-in-law is coming. There is a shocked emoji next to his question.,पति तो इसमें इतनी भीड़ कैसी ?,Husband: Then why is there such a crowd?,Hindi_image_116.jpg
Part 4,The wife explains that she is learning English and that is why she said this in English. The word 'English' is highlighted in pink.,"पत्नी अरे जानू, मैं English सीख रही हूँ न, इसलिये मैंने ये बात English में कही...","Wife: Oh darling, I am learning English, that's why I said this in English...",Hindi_image_116.jpg
Part 5,The husband is confused and asks what she said in English. There is a question mark and an emoji next to his question.,पति क्या कहा तुमने English में ?,Husband: What did you say in English?,Hindi_image_116.jpg
Part 6,The wife tells her husband that she said Sunny Leone is coming home today. The name 'Sunny Leone' is highlighted in red and there is a laughing emoji.,पत्नी मैंने कहा की आज हमारे घर Sunny Leone आ रहे है ।😂,Wife: I said that Sunny Leone is coming to our house today. 😂,Hindi_image_116.jpg
Part 7,The husband asks his wife to stop speaking English for God's sake. The word 'English' is underlined in black.,पति भगवान के लिये बंध कर अपनी ये अंग्रेजी...,"Husband: For God's sake, stop this English of yours...",Hindi_image_116.jpg
Part 8,"The text at the bottom says that they call him not Sunny Leone, but Son-in-law. There are many emojis of clapping hands.","उसे Sunny Leone नहीं, Son-in-law कहते है😂","They call him not Sunny Leone, but Son-in-law 😂",Hindi_image_116.jpg
Top Banner,"A group of people, mostly women, are holding a banner that says ""SIMON! Nikal Lawde"". The text is in large, bold letters.",SIMON! Nikal Lawde,SIMON! Get Out,Hindi_image_2128.jpg
Bottom Banner,"A crowd of people are holding a banner that says ""PEHLI FURSAT ME NIKAL"" and several flags.",PEHLI FURSAT ME NIKAL,Get out at the first chance,Hindi_image_2128.jpg
Full image,A young boy wearing sunglasses and a backward baseball cap is pointing his finger forward. He is sitting on a couch with a wooden background. The text on the image is in Hindi.,Dost ke saare paise kharch karwa deta hu taaki wo paiso ka gallat istemal na kar sake,I make my friend spend all his money so that he doesn't misuse the money,Hindi_image_664.jpg
top,"A woman in a purple jacket speaks into a microphone to a crowd, with text above her.","sir, Mera beta govt job ki taiyari Kar raha hai lekin Avi tak job Nahi mila usko","Sir, my son is preparing for a government job, but he hasn't got a job yet.",Hindi_image_857.jpg
bottom,A man with a white beard and a dark vest stands in front of a blue backdrop with Hindi text.,"च
2.
नमस्ते
के",2. Hello to,Hindi_image_857.jpg
Top text,A white sticker with black text that says 'emotional support'.,emotional support,emotional support,Hindi_image_1390.jpg
Middle text,A grey paper with a black border and Hindi text.,"मांग कर
मूड ख़राब ना करे","Ask for it
Don't spoil the mood",Hindi_image_1390.jpg
Bottom text,A white sticker with black text that says 'mujhe khud zarurat hai'.,mujhe khud zarurat hai,I need it myself,Hindi_image_1390.jpg
Top,Ben 10 character looking to the right with a serious expression. The text is on a white background next to him.,"kitne
log","how many
people",Hindi_image_1384.jpg
Top right,Text in a black box.,Chutiya,Idiot,Hindi_image_1384.jpg
Middle,Text on a white background.,he inse,to him,Hindi_image_1384.jpg
Middle right,Text in a black box.,Kyun hi,Why,Hindi_image_1384.jpg
Bottom,Text on a white background.,baate karu?,should I talk?,Hindi_image_1384.jpg
Bottom middle,Text in a black box.,Me nahi krra,I am not doing,Hindi_image_1384.jpg
Top,Donald Trump pointing at the viewer with an angry expression.,TU CHUTIYA HI RAHEGA,You will remain an idiot,Hindi_image_2302.jpg
Top,"A simple cartoon drawing of a white figure lying on its side on a green cushion, with its head resting on its hand and a smiling face.","जब टांग खींचने वाले, टांग
दबाने लगें, तो समझ लेना","When those who pull your legs, start pressing your legs, then understand",Hindi_image_328.jpg
Top,A greeting text on a blue sky background.,सुप्रभात,Good morning,Hindi_image_1179.jpg
Middle Left,A Hindi text overlay on a background of a large pink rose and yellow sky.,"आपकी खुशियों
के पल कभी",May the moments of your happiness never,Hindi_image_1179.jpg
Bottom Left,"A Hindi text overlay on a background of a large pink rose and yellow sky, with the word 'SHURU' in English.",SHURU ना हो,end,Hindi_image_1179.jpg
Bottom,A Hindi text overlay at the very bottom of the image.,आपका दिनMANHOOSहो,May your day be prosperous,Hindi_image_1179.jpg
Top,The text is overlaid on a plain white background. The text reads 'The man who took singing to a new level' with a red heart symbol.,"The man who took singing to a new
level ❤️","The man who took singing to a new
level ❤️",Hindi_image_1151.jpg
Top left,"A portrait of Arijit Singh, a popular Indian singer, wearing glasses and a grey shirt, smiling.",,,Hindi_image_1151.jpg
Top right,"Another portrait of Arijit Singh, without glasses, wearing a black vest over a white kurta, smiling broadly.",,,Hindi_image_1151.jpg
Bottom left,"A portrait of Lasith Malinga, a Sri Lankan cricketer, known for his unique bowling action and hairstyle, with curly hair.",,,Hindi_image_1151.jpg
Bottom right,"A portrait of Arijit Singh, similar to the top right image, smiling.",,,Hindi_image_1151.jpg
Top,The text 'idk how to flirt i done called this bitch' is overlaid on a cloudy sky.,idk how to flirt i done called this bitch,idk how to flirt i done called this bitch,Hindi_image_1145.jpg
Middle Right,A black box with white text contains the Hindi phrase 'teri jesi kutiya ko to kabhi text na kru m'.,teri jesi kutiya ko to kbhi text na kru m,I will never text a bitch like you,Hindi_image_1145.jpg
Bottom,A city skyline with lights is visible below the text.,,,Hindi_image_1145.jpg
Bottom,A child wearing sunglasses and a white shirt gives a thumbs up.,"In my ""usse bura laga toh lage mujhe bhi laga tha"" era","In my ""if they felt bad, then I also felt bad"" era",Hindi_image_466.jpg
Top,A group of people dressed as sadhus sitting on a red platform near a building with green windows.,,,Hindi_image_1623.jpg
Right side,"A woman in a black crop top and white skirt leaning against a red pillar, with a background of a building and some trees.",,,Hindi_image_1623.jpg
Bottom,"A caricature of a smiling man with his arms crossed, next to a text in Hindi.","यदि आपको सबसे पहले संत दिखे है न दोस्त,
तो स्वर्ग में आप मेरे पडोसी होंगे...! 😊","If you see the sadhus first, my friend,
then you will be my neighbor in heaven...! 😊",Hindi_image_1623.jpg
Top Text,Black text on a white background reads 'MAR MARKE GAAND SUJA DUNGA BHOSDIKE',MAR MARKE GAAND SUJA DUNGA BHOSDIKE,"I will straighten your ass by beating you, motherfucker.",Hindi_image_1192.jpg
Bottom Right Image,A Shiba Inu dog with a smug expression holding a baseball bat.,,,Hindi_image_1192.jpg
bottom,Mahatma Gandhi speaking on a retro telephone,OR JANEMAN KAISI HO,OR JANEMAN KAISI HO,Hindi_image_1186.jpg
Top text,"Text overlay on a black background. The text reads ""If Thanos Was From Delhi"".",If Thanos Was From Delhi,If Thanos Was From Delhi,Hindi_image_494.jpg
