location,image_description,text,translated_text,id
Middle,"Text in Gujarati with English words and emojis, reads 'If a girl says yes, anyone can call..'",કે છોકરી જોડે yes તો કોઈ પણ બોલાવી શકે.. 🤷‍♂️😂,"If a girl says yes, anyone can call..",Gujarati_image_357.jpg
Bottom,"Text in Gujarati with English words and emojis, reads 'Calling ""Oh yes oh yes..."" not everyone has the strength.. 😝😝😝'","""Oh yes oh yes..."" બોલાવવા ની બધા ની તાકાત નહિ હોતી.. 😝😝😝","""Oh yes oh yes..."" not everyone has the strength to call..",Gujarati_image_357.jpg
Very Bottom,"Text in English and Gujarati, reads 'Adult Gujarati'",Adult ગુજરાતી,Adult Gujarati,Gujarati_image_357.jpg
Top text,"Text in Gujarati, reading 'People who do not like these gourds'.",જે લોકો ને આ શાકભાજી નથી પસંદ,People who do not like these gourds,Gujarati_image_1064.jpg
Left image,"A pile of green, spiky vegetables, possibly bitter gourds.",,,Gujarati_image_1064.jpg
Bottom text,"Text in Gujarati, reading 'These people are my brothers, for no reason'.",એ લોકો મારા ભાઈબંધ કંઈ પણ કારણ વગર,"These people are my brothers, for no reason",Gujarati_image_1064.jpg
Right image,"A cartoon character, Sonic the Hedgehog, with its hand pointing forward.",,,Gujarati_image_1064.jpg
Top,"A close-up of a man's face, appearing slightly blurry with some water droplets or smudges on the lens.",અમદાવાદ,Ahmedabad,Gujarati_image_1058.jpg
Bottom,"A close-up of a man's face, similar to the top part but with the text overlaid at the bottom.",અમદાવાદ,Ahmedabad,Gujarati_image_1058.jpg
Top,Yellow background with black text. The text is in Gujarati script.,સસુરજી: જમાઈજી શું વાત છે 6 વર્ષ માં 6 છોકરા,"Father-in-law: Son-in-law, what's up? 6 children in 6 years",Gujarati_image_169.jpg
Middle,Yellow background with black text. The text is in Gujarati script.,જમાઈ: સસુરજી મે કીધું હતું ને ગરીબ છું પણ તમારી છોકરી ને કોઈ દી ખાલી પેટ નહિ રાખું.,"Son-in-law: Father-in-law, I told you I am poor, but I will never keep your daughter hungry.",Gujarati_image_169.jpg
Bottom,Black rectangle with white text in English and Gujarati script. There is a smiley face emoji next to the Gujarati text.,Adult ગુજરાતી,Adult Gujarati,Gujarati_image_169.jpg
Top,The text is in Gujarati and says 'The student asks the teacher a funny question.',ક્લાસ માં બકા ના સર બકા ને મસ્ત સવાલ પૂછે છે.,The student asks the teacher a funny question.,Gujarati_image_141.jpg
Middle,"The text is in Gujarati and says 'Teacher: If you are put in the jungle for 6 months, what will you do?'",સર: બકા તને ૬ મહિના માટે જંગલ માં મુકી દેવામાં આવે તો તું શું કરે??,"Teacher: If you are put in the jungle for 6 months, what will you do?",Gujarati_image_141.jpg
Bottom,"The text is in Gujarati and says 'Student: You can put me anywhere, whether it's a jungle, a mountain, or a river, I will live there happily. Only the mobile phone and charger should be arranged. The text below it says 'Adult Gujarati'. The emojis indicate laughter.","બકો: તમે મને ગમે ત્યાં મુકી આપો, પછી એ જંગલ હોય,પહાડ હોય, કે રણ હોય,આપણે ગમે ત્યાં રહી લેશું, ખાલી મોબાઇલ ફોન અને ચાર્જર ની વ્યવસ્થા હોવી જોઈએ. 😂😂😂 Adultગુજરાતી 😂","Student: You can put me anywhere, whether it's a jungle, a mountain, or a river, I will live there happily. Only the mobile phone and charger should be arranged. Adult Gujarati",Gujarati_image_141.jpg
Top Right,The top right corner of the image contains Gujarati text in yellow.,વિદેશીગામડિઓ,Foreign Diaries,Gujarati_image_1299.jpg
Bottom Center,"The bottom center of the image features a close-up of a woman's face with an exaggerated, unsettling smile, and text in Gujarati along with a fist emoji.",eyy ચોઇંદા કેમ છે 👊,"Hey, how are the rookies? 👊",Gujarati_image_1299.jpg
Top,Text in Gujarati with asterisks at the beginning and end.,રાજ્યસભા ની ચુંટણી અસ્તિત્વ માં છે,The Rajya Sabha election is in existence,Gujarati_image_627.jpg
Middle Top,Text in Gujarati with an asterisk at the beginning and a colon at the end.,કોંગ્રેસી ધારાસભ્યો:-,Congress MLAs:-,Gujarati_image_627.jpg
Middle,A video game menu with options. The 'CHANGE TEAM' option is highlighted.,RESUME GAME,RESUME GAME,Gujarati_image_627.jpg
Middle,A video game menu with options.,RESTART MATCH,RESTART MATCH,Gujarati_image_627.jpg
Middle,A video game menu with options. The 'CHANGE TEAM' option is highlighted.,CHANGE TEAM,CHANGE TEAM,Gujarati_image_627.jpg
Middle Bottom,A video game menu with options.,FIND ONLINE MATCH,FIND ONLINE MATCH,Gujarati_image_627.jpg
Middle Bottom,A video game menu with options.,OPTIONS,OPTIONS,Gujarati_image_627.jpg
Bottom,A video game menu with options.,LEAVE MATCH,LEAVE MATCH,Gujarati_image_627.jpg
Top Right,A shield-like emblem with Gujarati text inside.,"ગુજ્જુ
MEME
ભંડાર","Gujju
MEME
Treasury",Gujarati_image_627.jpg
Top Text,"The text is in Gujarati and asks if there is any place where happiness and sadness can be found together, with a thinking emoji.","બકરો; એવી કઈ જગ્યા છે જ્યાં
ખુશી અને દર્દ બંને મળે?",Goat; what is the place where happiness and pain both are found?,Gujarati_image_155.jpg
Middle Icon,An icon of a bed with a sleeping person.,,,Gujarati_image_155.jpg
Bottom Text,The text is in Gujarati and gives a simple answer with multiple smiling and shy emojis.,"પિન્કી; સિમ્પલ જવાબ છે
આપણો પલંગ.",Pinky; the simple answer is our bed.,Gujarati_image_155.jpg
Bottom Banner,A black banner with the text 'Adult Gujarati' and a smiling face with halo emoji.,Adult ગુજરાતી,Adult Gujarati,Gujarati_image_155.jpg
Top,A purple chat bubble with a profile picture of Spider-Man on the left and text inside.,"Are sorry hu tane time nathi aapi sakti , kemke mare akho divas Ghar nu kam hoy che 🫠","Sorry, I can't give you time, because I have household chores all day.",Gujarati_image_1266.jpg
Bottom,"A close-up of a man with glasses, a beard, and graying hair, smiling.",,,Gujarati_image_1266.jpg
top,Silhouette of a person looking at a sunset over a calm body of water. The sky is orange and pink. Text is overlaid on the image.,"દિવાલોએ પણ
સાંભળ્યું છે દર્દ મારું,
બસ મારા પોતાના લોકો જ
ગાળ્ડ માં હેન્ડ્સફ્રી ભરાવી ને બેઠા છે !!","Even the walls have heard my pain,
My own people are sitting with handsfree in their ears!!",Gujarati_image_800.jpg
right middle,A small black rectangle with white text on it.,KAAN_KHAJURO,KAAN_KHAJURO,Gujarati_image_800.jpg
bottom right,A watermark with text on it.,QUOTESDIARY.COM,QUOTESDIARY.COM,Gujarati_image_800.jpg
Middle,A man in a white shirt and dark pants is dancing energetically in front of a brick wall with a ceiling fan overhead. The text is written in Gujarati.,પેલી date મા જ પોમ પોમ દબાઈ લીધા,"On the first date itself, they pressed pom-pom.",Gujarati_image_814.jpg
Top Text,The text is in Gujarati and is centered on a pink background. The text appears to be a joke or a funny observation.,અમુક લોકો તો એવા હોય ને કે દિવસ નું એક સ્ટેટસ ના લગાવે તો હાહુરૂ દિવસ જ ન જાય.,"Some people are such that if they don't post a status for a day, their day doesn't pass.",Gujarati_image_1272.jpg
Bottom Text,"The text 'Adult Gujarati' is written in a large, stylized font at the bottom of the image.",Adult ગુજરાતી,Adult Gujarati,Gujarati_image_1272.jpg
Top,White text on a dark grey background.,એક માણસ શેરી માંથી જાતો તો,A man was going through the street,Gujarati_image_1514.jpg
Middle Top,White text on a dark grey background.,"ઉપર થી બ્ર`ા પડી,","Shit fell from above,",Gujarati_image_1514.jpg
Middle,White text on a dark grey background.,માણસ: ભોંસડીનાવ કેરી કોઈ,"Man: Bhosdinav, anyone",Gujarati_image_1514.jpg
Middle Bottom,White text on a dark grey background.,ખાય અને છોતરા અમારા પાર,eat and peel over us,Gujarati_image_1514.jpg
Bottom,"White text on a dark grey background, with multiple laughing emojis at the bottom.",નાખવાના,to throw,Gujarati_image_1514.jpg
Top,A sim ejector tool,"સિમ્પ ઇજેક્ટર
જ્યારે ફોન
નવો નક્કોર હોય","Sim ejector
When the phone
is brand new",Gujarati_image_182.jpg
